,user,movie,rating
1415,1049,692,3
1416,3924,106,5
1417,1740,2976,4
1418,3017,2184,4
1419,2707,528,1
1420,3508,2278,1
1421,1339,1820,3
1422,5697,639,3
1423,4276,1536,5
1424,3414,1563,5
1425,5166,1288,3
1426,4783,2495,4
1427,1259,2983,4
1428,35,2556,4
1429,2115,583,5
1430,3945,579,5
1431,3181,651,1
1432,3619,162,1
1433,4020,2463,4
1434,3335,3027,2
1435,2315,358,4
1436,2108,946,1
1437,4771,2656,4
1438,3891,3233,4
1439,1590,2645,5
1440,4226,323,1
1441,1646,405,3
1442,4223,1574,5
1443,3673,1167,5
1444,1821,3301,4
1445,5162,986,5
1446,4466,1934,4
1447,578,2374,5
1448,149,1135,5
1449,3690,406,2
1450,3461,3045,3
1451,3753,1980,2
1452,3470,1154,3
1453,1715,1305,4
1454,183,1668,5
1455,5836,1384,3
1456,3489,2058,4
1457,5370,460,5
1458,5063,1171,5
1459,2699,1545,4
1460,1316,2199,2
1461,1500,466,5
1462,5853,1478,4
1463,410,3442,3
1464,4386,327,5
1465,3987,2384,3
1466,5456,1275,3
1467,5839,1265,4
1468,5658,821,4
1469,2664,1746,1
1470,4276,2778,4
1471,5839,3073,2
1472,244,1207,3
1473,1441,527,5
1474,5343,2553,2
1475,4978,3034,3
1476,4586,3327,1
1477,4487,1737,3
1478,3744,1966,2
1479,5828,1202,3
1480,3169,2013,5
1481,3621,3460,3
1482,3502,1398,5
1483,320,1737,3
1484,2565,2255,3
1485,32,1111,5
1486,2062,3530,3
1487,548,3685,5
1488,3463,982,4
1489,5404,1500,4
1490,1987,944,3
1491,1879,2333,3
1492,423,2582,3
1493,695,2095,4
1494,1940,9,4
1495,4976,1935,4
1496,2304,3566,4
1497,5204,2145,2
1498,4023,578,4
1499,4063,1090,5
1500,2287,164,2
1501,5486,2958,5
1502,4138,49,5
1503,5829,3343,3
1504,2506,3429,5
1505,4084,319,4
1506,1049,2059,2
1507,2859,2144,5
1508,634,1187,5
1509,3790,1658,2
1510,3692,1890,3
1511,3486,3039,3
1512,1217,2159,5
1513,3518,1025,4
1514,528,1275,4
1515,1911,1167,2
1516,5462,867,4
1517,2591,3293,3
1518,2236,2,3
1519,4060,3591,4
1520,3441,2757,4
1521,3291,1048,4
1522,65,106,5
1523,1245,1279,3
1524,1997,957,5
1525,386,357,5
1526,4655,702,3
1527,2143,1553,3
1528,5879,319,3
1529,917,737,3
1530,4386,3516,4
1531,3388,1793,2
1532,5683,1211,3
1533,5701,843,4
1534,1136,3155,4
1535,2729,849,5
1536,368,1929,4
1537,4793,3375,4
1538,3310,639,2
1539,4868,1773,3
1540,5837,33,5
1541,4359,942,2
1542,1598,1193,2
1543,4082,2650,4
1544,1819,1052,5
1545,1670,3689,4
1546,1495,2871,3
1547,672,3059,1
1548,3253,1785,2
1549,4538,852,1
1550,636,3318,2
1551,5916,2214,5
1552,1339,1186,4
1553,4544,2958,2
1554,5937,2926,3
1555,797,2276,4
1556,4149,1212,5
1557,1726,802,5
1558,3031,3623,3
1559,2736,708,5
1560,2418,2944,4
1561,3025,1014,5
1562,3962,2932,5
1563,4829,764,1
1564,4496,2013,4
1565,2098,575,4
1566,1290,1143,4
1567,4407,3293,4
1568,1335,1017,4
1569,5786,1826,4
1570,1695,2853,4
1571,3456,1171,5
1572,5432,533,2
1573,203,1183,4
1574,6031,967,5
1575,3891,740,3
1576,3289,2558,3
1577,587,593,5
1578,2382,1631,3
1579,1469,38,3
1580,1360,1499,3
1581,1865,1178,4
1582,1119,2206,3
1583,2030,2128,4
1584,4321,3512,3
1585,5674,1802,4
1586,3470,202,3
1587,3012,2733,4
1588,4114,678,4
1589,3939,20,4
1590,4082,1124,5
1591,2979,2962,3
1592,165,2651,4
1593,3525,2062,1
1594,5264,842,5
1595,2062,3633,3
1596,1201,1453,5
1597,1446,3154,3
1598,1202,3130,4
1599,5427,799,4
1600,450,2526,4
1601,838,1476,3
1602,1591,1449,4
1603,1679,1116,4
1604,3910,3411,5
1605,4302,1094,5
1606,2961,2747,2
1607,672,2329,2
1608,5073,2198,2
1609,5758,401,2
1610,3806,3208,2
1611,2250,1885,5
1612,4352,541,5
1613,2456,863,3
1614,1604,217,3
1615,849,2140,4
1616,4218,1277,2
1617,751,56,5
1618,4271,74,3
1619,3722,1021,5
1620,3640,1555,3
1621,3835,2959,5
1622,5318,1924,4
1623,4507,1065,4
1624,77,3360,3
1625,1009,2505,4
1626,284,1117,4
1627,1586,3046,5
1628,3728,24,4
1629,1836,2173,4
1630,318,1118,4
1631,5273,1135,3
1632,4359,3268,3
1633,4119,2599,5
1634,2438,831,1
1635,2087,3341,5
1636,4742,952,4
1637,532,1463,3
1638,4643,1539,2
1639,2261,1449,4
1640,3587,1773,3
1641,2528,2063,3
1642,4797,246,3
1643,4168,581,5
1644,3591,1106,4
1645,2992,1704,4
1646,3215,23,4
1647,3617,218,4
1648,2965,2701,5
1649,918,3155,3
1650,1450,253,5
1651,5536,1158,5
1652,4057,1516,3
1653,5112,1097,4
1654,231,2344,3
1655,5748,2722,5
1656,5825,1173,4
1657,3538,947,4
1658,3840,158,3
1659,1585,1195,4
1660,1113,6,5
1661,5322,2484,2
1662,1986,1820,4
1663,709,154,1
1664,1936,1492,3
1665,2063,49,5
1666,1888,3100,1
1667,970,935,3
1668,4960,2614,5
1669,839,964,5
1670,1979,2261,3
1671,4479,2592,3
1672,1394,1066,5
1673,575,1107,3
1674,963,3320,4
1675,1879,2469,4
1676,4052,2277,4
1677,266,207,3
1678,5041,576,4
1679,5915,845,3
1680,2155,1281,3
1681,2437,2041,4
1682,5963,2185,3
1683,3216,1106,2
1684,4724,2700,3
1685,3726,2777,3
1686,5271,2214,2
1687,5937,1825,4
1688,902,3341,4
1689,2846,2426,4
1690,2839,92,2
1691,2908,2024,5
1692,698,1307,3
1693,5481,1536,4
1694,933,525,4
1695,3870,2302,2
1696,723,38,4
1697,2770,1183,1
1698,5152,1561,2
1699,4084,2701,4
1700,2029,639,4
1701,2062,2765,1
1702,1584,1703,4
1703,1607,3049,1
1704,1160,3248,3
1705,4203,1775,5
1706,5631,1025,5
1707,4868,2055,4
1708,2747,1478,2
1709,2104,179,3
1710,2063,2261,4
1711,2428,1297,5
1712,1215,1289,2
1713,4426,1504,3
1714,3127,1173,3
1715,5442,2937,5
1716,1298,802,5
1717,5794,1811,4
1718,1836,1096,4
1719,3055,1986,5
1720,2367,887,4
1721,34,1766,4
1722,5676,1273,3
1723,3867,2837,4
1724,5046,2176,3
1725,1241,1218,3
1726,957,609,2
1727,3682,1160,3
1728,5014,2714,3
1729,3606,3670,1
1730,4447,3622,4
1731,5510,1406,4
1732,5028,319,3
1733,888,1075,3
1734,549,1516,3
1735,2029,951,2
1736,1496,233,3
1737,5904,1794,1
1738,5166,1449,5
1739,3590,2494,2
1740,332,854,5
1741,5305,265,4
1742,2282,3446,2
1743,4830,297,4
1744,4878,3341,4
1745,4372,2847,4
1746,5348,3082,3
1747,698,1005,3
1748,3506,5,4
1749,2873,862,4
1750,936,1821,4
1751,1118,2972,4
1752,2270,576,4
1753,3179,1171,4
1754,3921,63,2
1755,4888,627,4
1756,5841,2426,5
1757,2130,1822,4
1758,2819,2242,2
1759,1242,2507,3
1760,1392,2246,5
1761,1441,2708,3
1762,4182,1925,2
1763,1047,593,5
1764,1180,147,2
1765,5794,571,1
1766,3949,2959,3
1767,2956,3238,5
1768,780,2565,4
1769,1726,1648,4
1770,4111,951,4
1771,3158,3551,3
1772,1450,2809,4
1773,933,1333,3
1774,5916,2958,4
1775,1965,1124,5
1776,3482,3090,4
1777,5449,1022,4
1778,2906,1387,3
1779,1888,3461,3
1780,2423,1178,5
1781,4185,1150,3
1782,1448,2142,2
1783,3492,1018,3
1784,2180,2846,3
1785,3854,20,2
1786,1707,2415,4
1787,3732,2852,3
1788,3419,1139,5
1789,4212,155,4
1790,1833,1288,4
1791,650,3394,3
1792,4783,3571,4
1793,5574,418,1
1794,498,309,5
1795,1599,523,4
1796,2406,1007,4
1797,1041,3206,3
1798,1968,1943,4
1799,508,2,3
1800,300,3251,1
1801,4707,892,5
1802,1608,1657,4
1803,5719,2336,2
1804,1489,2374,4
1805,5971,1215,5
1806,145,2872,5
1807,224,1131,4
1808,3973,1275,3
1809,5673,2708,2
1810,1124,2930,2
1811,5621,861,5
1812,3400,1195,4
1813,3239,1021,4
1814,4008,1135,4
1815,5597,2519,3
1816,2859,1046,4
1817,4693,1765,5
1818,1901,971,5
1819,2070,2374,2
1820,158,2162,3
1821,4965,575,5
1822,1970,963,4
1823,1091,3475,5
1824,3704,2714,3
1825,266,274,2
1826,5648,1767,5
1827,3678,92,4
1828,3556,2182,4
1829,508,3212,2
1830,3697,2488,4
1831,3410,1553,3
1832,1180,287,4
1833,1711,1572,3
1834,5165,1398,5
1835,3849,1157,4
1836,3401,3324,4
1837,4340,579,3
1838,183,1957,3
1839,2956,2944,5
1840,5549,1155,4
1841,3859,3185,4
1842,3461,1737,3
1843,1240,1536,5
1844,2467,2229,4
1845,1447,2536,4
1846,1039,1132,4
1847,82,1873,1
1848,2327,3177,5
1849,3074,576,4
1850,2292,1117,5
1851,3242,1613,4
1852,4789,366,2
1853,4609,3508,4
1854,734,1106,4
1855,3828,1308,1
1856,4741,15,4
1857,407,1099,5
1858,998,3456,4
1859,548,3165,4
1860,1760,2374,1
1861,1929,1273,3
1862,2819,1741,5
1863,565,3384,2
1864,2996,1900,4
1865,3468,1305,4
1866,5880,2079,2
1867,279,1783,3
1868,4363,1183,5
1869,2527,3690,3
1870,2647,253,3
1871,2589,2708,4
1872,1388,1657,2
1873,1961,583,4
1874,148,1297,2
1875,4059,41,3
1876,515,1141,3
1877,1259,2213,3
1878,4949,2108,3
1879,3259,580,5
1880,2148,1796,2
1881,3480,2978,4
1882,4903,1769,5
1883,4509,2968,1
1884,1086,1,3
1885,4048,2013,3
1886,3276,593,5
1887,4411,1516,1
1888,3031,2213,5
1889,3964,3429,5
1890,4808,520,4
1891,3858,420,3
1892,4788,1364,2
1893,4168,2625,5
1894,5971,2185,5
1895,3355,2401,4
1896,1180,1302,2
1897,1351,3271,5
1898,2347,1139,3
1899,1711,810,5
1900,4961,245,3
1901,3482,2959,4
1902,2613,2821,4
1903,3289,3566,3
1904,2109,1371,3
1905,4168,1170,5
1906,5069,1059,4
1907,1551,49,5
1908,4523,1290,1
1909,2786,1963,5
1910,3399,3512,4
1911,5175,2740,3
1912,1898,1281,2
1913,5371,49,4
1914,5281,1457,1
1915,4344,1502,3
1916,5517,3294,5
1917,2624,2283,3
1918,1270,47,3
1919,2106,287,5
1920,1068,2293,2
1921,830,1584,4
1922,367,541,5
1923,530,1988,4
1924,3190,450,2
1925,2865,2108,4
1926,720,3256,3
1927,704,1911,2
1928,1290,1178,4
1929,3415,1737,3
1930,2775,1931,5
1931,3023,578,3
1932,1754,1954,1
1933,3449,2078,5
1934,4846,2097,5
1935,2565,2162,3
1936,3728,440,5
1937,5452,539,5
1938,3390,180,3
1939,1018,852,4
1940,5363,2944,5
1941,4168,253,5
1942,2792,1029,5
1943,2839,1715,3
1944,5504,108,4
1945,201,1774,4
1946,4560,581,5
1947,752,1178,4
1948,3068,1539,3
1949,4276,2824,5
1950,2041,2462,4
1951,3110,3024,3
1952,5535,1091,2
1953,5891,2374,4
1954,4168,2096,3
1955,3475,2919,5
1956,5517,334,2
1957,367,1516,4
1958,1469,1449,5
1959,2142,38,4
1960,5611,1131,4
1961,5794,1017,5
1962,2945,412,3
1963,4355,3238,4
1964,4836,2110,3
1965,5622,1305,5
1966,5320,572,2
1967,1495,1797,3
1968,1325,144,3
1969,5366,583,3
1970,2324,2346,3
1971,5746,2516,3
1972,3625,1474,3
1973,2100,1817,5
1974,3715,502,2
1975,3820,1305,2
1976,1663,1618,3
1977,1394,3197,5
1978,4737,2775,3
1979,2352,266,3
1980,2152,1734,3
1981,3249,49,5
1982,1056,2201,4
1983,1500,702,4
1984,1692,1556,4
1985,5089,1780,5
1986,5915,1107,4
1987,27,138,2
1988,3512,2710,4
1989,2985,3031,3
1990,3162,575,4
1991,1789,2940,3
1992,3599,1022,2
1993,5096,2622,2
1994,5541,1170,5
1995,1674,3502,3
1996,3865,702,3
1997,5010,1575,4
1998,2567,1021,2
1999,2795,2556,3
2000,646,306,2
2001,3975,735,3
2002,1708,2589,5
2003,331,316,5
2004,3928,2838,5
2005,5185,1206,4
2006,4889,1024,4
2007,3535,30,4
2008,4297,2285,5
2009,4241,538,4
2010,3398,2136,5
2011,5794,1023,5
2012,4501,106,5
2013,5954,1907,3
2014,1009,1028,1
2015,530,3256,3
2016,3742,2374,4
2017,428,2634,3
2018,3264,2983,3
2019,4047,1294,4
2020,4342,610,4
2021,623,1164,3
2022,2278,2736,4
2023,903,3129,3
2024,5538,1203,3
2025,4625,743,4
2026,1139,3388,3
2027,3606,3550,4
2028,974,2931,3
2029,3200,915,5
2030,5904,3165,2
2031,5107,2707,3
2032,563,2334,5
2033,5305,3328,4
2034,3028,2775,5
2035,2418,2851,3
2036,5073,3334,4
2037,5492,287,5
2038,2091,2775,3
2039,5608,3004,5
2040,2925,503,2
2041,4727,1019,4
2042,4934,2426,1
2043,6002,3229,5
2044,3625,2882,4
2045,3055,3165,4
2046,3797,1118,4
2047,2285,2480,3
2048,3284,1466,5
2049,3216,955,4
2050,3538,2830,5
2051,2580,2830,5
2052,4831,1120,4
2053,5235,339,4
2054,3944,958,4
2055,91,1963,4
2056,559,1841,5
2057,2091,2110,3
2058,5389,466,4
2059,1421,1523,3
2060,2091,1574,2
2061,1529,1658,4
2062,1586,136,3
2063,4192,2213,4
2064,4182,1244,2
2065,2564,2734,4
2066,4894,460,4
2067,4284,406,3
2068,838,3186,4
2069,2906,3680,3
2070,3623,216,4
2071,5366,1138,5
2072,5538,3651,3
2073,5499,976,4
2074,5674,3625,5
2075,3064,1574,5
2076,1860,1777,4
2077,2171,1272,3
2078,1049,575,4
2079,5186,2708,5
2080,4646,68,3
2081,6006,551,2
2082,2172,3566,3
2083,5874,2745,2
2084,4343,3528,3
2085,4610,2839,2
2086,401,1278,2
2087,2744,991,4
2088,5946,3039,2
2089,2664,1157,4
2090,1694,863,3
2091,2401,2953,3
2092,4606,1025,4
2093,2410,1130,5
2094,2968,1453,3
2095,2599,2502,4
2096,2173,2957,3
2097,940,2621,1
2098,3824,327,3
2099,428,1,2
2100,4672,2541,4
2101,1120,1160,5
2102,1736,2519,3
2103,3195,823,3
2104,3979,2865,3
2105,3225,342,3
2106,3998,1705,2
2107,391,1555,4
2108,2606,1017,4
2109,1223,1964,4
2110,1610,1195,5
2111,1365,1655,3
2112,243,1543,4
2113,1412,2898,4
2114,5794,2161,1
2115,876,2672,3
2116,3751,1727,3
2117,2667,339,3
2118,1838,3651,5
2119,640,892,5
2120,4021,1278,3
2121,1368,2213,4
2122,1937,3460,3
2123,5778,351,4
2124,3326,1552,3
2125,3768,1260,5
2126,1419,527,5
2127,1836,1466,2
2128,2776,799,5
2129,3935,144,5
2130,3588,1777,1
2131,5785,3031,3
2132,1398,1050,4
2133,1819,1153,3
2134,5142,1848,5
2135,3390,1131,5
2136,328,1282,1
2137,52,524,5
2138,943,907,4
2139,1646,3615,3
2140,2984,1901,3
2141,549,158,4
2142,1116,738,4
2143,998,279,2
2144,4344,3266,2
2145,2125,190,3
2146,3358,253,5
2147,4703,155,4
2148,5663,1066,4
2149,3575,2483,3
2150,5877,104,4
2151,1836,284,4
2152,5277,2838,3
2153,2546,3493,3
2154,3751,2590,2
2155,5503,1091,5
2156,348,3383,3
2157,3508,1483,4
2158,620,1798,1
2159,2246,2554,3
2160,4472,1066,5
2161,408,2155,3
2162,423,1516,5
2163,1850,3510,3
2164,5957,1774,2
2165,3415,632,4
2166,2454,1992,4
2167,2785,1292,3
2168,5245,2397,5
2169,1185,1594,4
2170,5219,1940,4
2171,5564,136,3
2172,4551,283,2
2173,1138,2191,4
2174,2101,2062,2
2175,4435,2292,2
2176,91,2201,4
2177,4488,2785,5
2178,5877,67,4
2179,1265,2947,4
2180,5368,1103,3
2181,838,1913,4
2182,854,1823,3
2183,3824,2220,3
2184,3798,3283,5
2185,2352,2865,3
2186,3279,1196,5
2187,3214,785,3
2188,3194,1485,2
2189,2232,3238,4
2190,4509,2151,2
2191,4952,2794,5
2192,1258,1167,5
2193,4052,2345,3
2194,600,778,1
2195,5053,1628,3
2196,4488,1734,5
2197,2261,1288,4
2198,4489,3275,5
2199,4479,291,4
2200,499,1190,3
2201,521,1199,5
2202,562,1209,4
2203,4672,574,3
2204,5664,2651,5
2205,4466,2864,4
2206,371,1108,5
2207,4388,2544,3
2208,3086,2201,4
2209,580,2303,3
2210,425,1945,2
2211,4264,1870,5
2212,5824,3197,5
2213,1879,945,3
2214,5666,1773,5
2215,4042,2838,4
2216,2097,1383,2
2217,3530,1199,4
2218,4149,737,4
2219,4139,1420,3
2220,853,2102,3
2221,4445,2518,4
2222,462,2220,2
2223,3820,15,3
2224,4534,2438,3
2225,2109,33,3
2226,854,178,3
2227,5181,863,4
2228,1563,1553,3
2229,1920,2664,3
2230,5085,1190,2
2231,4472,1047,3
2232,2554,2838,2
2233,4234,3041,5
2234,4653,858,4
2235,3955,2651,5
2236,3390,440,5
2237,5329,2295,4
2238,4351,670,3
2239,3886,23,1
2240,677,972,4
2241,5567,8,4
2242,1979,254,4
2243,2772,1158,5
2244,861,98,2
2245,4212,465,4
2246,4259,2432,3
2247,61,1965,3
2248,5038,325,1
2249,2871,1584,4
2250,4963,1094,5
2251,1167,217,3
2252,3133,2490,2
2253,5887,977,4
2254,1946,1120,4
2255,1605,1832,5
2256,3162,694,5
2257,2684,347,4
2258,880,443,4
2259,3719,2503,5
2260,4359,2102,3
2261,2115,2745,4
2262,1911,2895,1
2263,2480,253,5
2264,2495,1773,3
2265,5025,932,3
2266,1841,1210,5
2267,2200,1143,5
2268,4168,3418,3
2269,642,2383,3
2270,2880,1151,5
2271,1979,47,3
2272,2287,1118,5
2273,2836,1734,5
2274,1472,2741,4
2275,1967,1931,4
2276,1808,3049,2
2277,91,2891,4
2278,379,2888,2
2279,410,1106,4
2280,5191,2426,3
2281,423,2183,4
2282,1298,2170,2
2283,4658,1900,4
2284,5281,2486,5
2285,2222,1696,2
2286,2528,627,4
2287,1567,1618,4
2288,829,1169,4
2289,2160,2651,4
2290,2373,1148,4
2291,3909,1406,3
2292,2886,1881,4
2293,1472,3394,3
2294,2379,1832,3
2295,423,1161,5
2296,5589,239,5
2297,5503,1104,5
2298,709,639,3
2299,944,329,4
2300,5522,2426,4
2301,5635,322,2
2302,1103,1563,3
2303,2041,529,2
2304,91,1877,3
2305,116,2958,2
2306,2877,270,3
2307,305,216,4
2308,5349,1485,5
2309,3313,2480,3
2310,4353,2543,1
2311,2644,1953,4
2312,4997,1059,4
2313,4194,3235,5
2314,1262,1281,2
2315,2586,1478,5
2316,330,3617,5
2317,1141,3654,3
2318,1602,1309,3
2319,951,338,3
2320,5568,1838,3
2321,4509,2180,1
2322,1355,2234,1
2323,1465,309,5
2324,4168,1536,5
2325,1155,259,4
2326,3978,1918,4
2327,336,2603,3
2328,1131,1066,5
2329,3502,851,5
2330,5099,2664,5
2331,1675,1878,4
2332,5801,1788,3
2333,3930,2129,4
2334,1446,44,5
2335,4915,2344,2
2336,4047,3024,5
2337,3664,106,5
2338,2971,1257,4
2339,4606,1259,4
2340,35,1832,3
2341,4693,575,4
2342,1119,1526,4
2343,154,2055,4
2344,1607,2364,1
2345,2691,1445,5
2346,2841,3596,3
2347,1120,1574,3
2348,3843,2959,3
2349,5187,573,5
2350,4005,1107,3
2351,4980,1173,4
2352,4534,2581,4
2353,5915,50,2
2354,122,2742,3
2355,5318,1050,3
2356,5366,960,3
2357,2623,3583,5
2358,951,1581,4
2359,1488,2750,1
2360,5521,2830,4
2361,3366,2976,4
2362,4646,547,4
2363,5444,852,5
2364,2030,1173,4
2365,4432,1106,5
2366,2049,16,5
2367,5794,420,2
2368,2410,2775,4
2369,569,1508,3
2370,548,525,2
2371,2236,91,4
2372,3824,3558,5
2373,3537,0,5
2374,720,21,4
2375,372,1120,4
2376,336,790,1
2377,260,192,5
2378,4171,593,5
2379,3902,946,3
2380,619,1879,3
2381,4525,1247,4
2382,2647,1937,5
2383,3782,2785,4
2384,4353,471,1
2385,4113,1120,4
2386,2213,354,4
2387,3426,579,5
2388,4602,581,4
2389,2858,1236,5
2390,4800,287,5
2391,5615,3133,3
2392,5885,279,5
2393,2076,1817,5
2394,1844,3031,2
2395,5574,1362,2
2396,5748,2374,5
2397,688,1574,3
2398,5716,1897,2
2399,105,1022,4
2400,155,2600,3
2401,396,1110,4
2402,1841,344,4
2403,3100,1151,5
2404,5311,2055,4
2405,5851,2762,3
2406,5427,2651,5
2407,3344,2334,2
2408,1333,287,5
2409,204,2816,4
2410,3575,107,4
2411,3361,2311,1
2412,1127,585,3
2413,3280,346,5
2414,4519,1570,3
2415,475,2693,3
2416,5392,1778,2
2417,3421,2213,3
2418,1200,2375,4
2419,1896,1075,4
2420,686,1215,5
2421,2102,3542,4
2422,3995,1865,5
2423,5779,0,3
2424,1445,3271,5
2425,213,475,2
2426,2792,848,5
2427,3400,2810,1
2428,1674,3158,2
2429,3562,215,4
2430,5794,1175,3
2431,4344,1281,4
2432,545,1394,4
2433,5152,573,2
2434,3638,2240,3
2435,407,648,5
2436,3233,2918,4
2437,5129,1848,4
2438,4784,33,5
2439,508,536,2
2440,5787,1811,2
2441,5787,632,2
2442,3307,1822,2
2443,5414,1106,4
2444,328,399,2
2445,3585,2937,4
2446,1111,480,4
2447,1711,3669,5
2448,4424,1476,4
2449,3620,2057,3
2450,1585,1277,5
2451,4886,454,2
2452,712,367,3
2453,4344,1295,5
2454,4042,246,4
2455,2075,3636,2
2456,5965,3028,2
2457,1502,158,4
2458,5566,1164,4
2459,4088,307,3
2460,734,838,5
2461,5811,3651,5
2462,3104,3456,4
2463,1590,2440,3
2464,2819,2332,2
2465,2886,3520,3
2466,4040,1822,4
2467,5547,541,3
2468,4450,284,4
2469,5953,3113,4
2470,5773,1114,4
2471,89,382,3
2472,5082,537,3
2473,5721,1140,5
2474,4590,3398,4
2475,3674,2809,4
2476,2839,308,2
2477,6038,2097,4
2478,5025,2216,4
2479,1425,1466,3
2480,2839,739,2
2481,3692,106,4
2482,3477,1758,2
2483,2218,436,4
2484,5457,2246,3
2485,5127,3488,4
2486,909,3238,3
2487,3867,2046,4
2488,2888,1288,4
2489,3577,3268,3
2490,1630,854,4
2491,5224,1384,4
2492,4488,1292,3
2493,5162,2511,4
2494,2014,502,3
2495,3402,1190,4
2496,3357,2932,4
2497,5979,1777,3
2498,5565,989,3
2499,1254,3550,4
2500,1382,3081,4
2501,4087,370,3
2502,3162,258,4
2503,1855,2334,5
2504,3227,2708,4
2505,5304,35,5
2506,4040,2278,3
2507,868,2420,5
2508,2173,3311,5
2509,4507,2599,5
2510,1940,350,3
2511,1736,364,2
2512,5322,106,2
2513,5758,1050,3
2514,1394,641,5
2515,5160,2710,4
2516,2172,579,4
2517,936,1383,2
2518,556,527,4
2519,1679,1662,3
2520,986,1155,5
2521,371,2160,5
2522,3030,1788,3
2523,2173,1500,4
2524,2795,2,2
2525,5309,1158,4
2526,642,2557,2
2527,1979,1278,1
2528,4909,443,3
2529,1678,2505,4
2530,4578,576,5
2531,2752,71,3
2532,1227,1118,5
2533,2968,2603,3
2534,5914,420,3
2535,1278,239,3
2536,1136,2055,5
2537,2492,3384,5
2538,408,2041,4
2539,4276,2863,5
2540,4278,1802,5
2541,6015,1703,4
2542,1408,2748,5
2543,5152,2835,3
2544,1050,2209,1
2545,3535,1476,4
2546,3833,1189,5
2547,3893,1157,4
2548,3556,1802,3
2549,3489,1133,4
2550,4724,1653,3
2551,3587,3488,3
2552,3279,780,3
2553,5184,400,3
2554,2968,3550,4
2555,3142,3623,4
2556,5046,1091,5
2557,4707,1120,4
2558,4756,3130,5
2559,5743,2591,2
2560,2302,1114,4
2561,5660,1170,5
2562,5743,1441,4
2563,2495,579,3
2564,2995,466,5
2565,6035,601,3
2566,3048,1767,5
2567,5743,1919,4
2568,1353,242,4
2569,3446,1398,5
2570,3476,2846,4
2571,1066,513,5
2572,4031,1003,4
2573,5014,963,5
2574,4802,2494,3
2575,1111,2231,3
2576,3923,3582,2
2577,1815,1848,5
2578,2147,2757,3
2579,2574,1183,3
2580,6009,1466,3
2581,2662,2866,3
2582,3299,1884,5
2583,2699,1258,1
2584,4057,1980,3
2585,2409,2651,4
2586,4334,1689,3
2587,2477,2021,4
2588,57,156,5
2589,2101,2131,4
2590,1289,1574,5
2591,5007,1052,3
2592,4489,1245,3
2593,1526,8,2
2594,4529,869,4
2595,200,2519,4
2596,3482,477,5
2597,5681,2415,4
2598,4495,2944,5
2599,1722,1274,3
2600,1497,1066,4
2601,2853,1106,3
2602,2461,955,2
2603,3463,976,2
2604,5566,431,3
2605,4168,2693,3
2606,4886,3035,4
2607,2462,1148,4
2608,1733,291,4
2609,3828,145,2
2610,5778,1927,2
2611,1697,283,3
2612,1033,2105,1
2613,456,2400,4
2614,1371,2490,3
2615,3240,3625,4
2616,3311,1148,4
2617,4025,3266,3
2618,3328,1321,2
2619,527,500,3
2620,756,1740,3
2621,1259,1053,4
2622,5203,2757,5
2623,1644,3177,5
2624,301,1502,4
2625,6008,201,3
2626,4878,1031,4
2627,3779,1958,5
2628,5437,2177,4
2629,5830,3246,4
2630,1811,1891,4
2631,5846,1485,4
2632,2623,1152,3
2633,675,2239,2
2634,4297,1109,5
2635,4168,247,2
2636,620,1224,5
2637,5038,422,1
2638,2592,3545,5
2639,2993,702,3
2640,3379,1047,3
2641,2242,863,5
2642,5200,2952,3
2643,126,1737,2
2644,194,1053,3
2645,2013,844,4
2646,523,2236,3
2647,1853,571,2
2648,1646,3647,4
2649,156,1144,4
2650,2626,2261,3
2651,80,713,5
2652,2369,3216,4
2653,748,1131,5
2654,5025,159,4
2655,4445,1928,2
2656,1818,287,4
2657,408,1928,4
2658,1210,1292,3
2659,5069,1021,2
2660,4578,39,4
2661,2912,1445,5
2662,1938,2078,2
2663,4106,2177,4
2664,5609,495,4
2665,956,2884,5
2666,5429,1631,3
2667,3079,3046,4
2668,3556,3427,4
2669,3319,745,2
2670,351,2617,3
2671,2744,1094,5
2672,4114,1124,2
2673,3429,1175,4
2674,3984,287,5
2675,3282,2119,5
2676,1751,863,4
2677,3712,1891,1
2678,780,1648,3
2679,5045,1206,4
2680,4159,319,4
2681,2497,1485,5
2682,3688,2884,4
2683,4747,2469,4
2684,3433,1271,4
2685,4978,945,5
2686,1488,2,2
2687,5666,1919,3
2688,5601,1091,4
2689,1149,2274,2
2690,5549,3206,3
2691,3623,1873,4
2692,89,572,3
2693,2105,2899,4
2694,3398,2141,4
2695,6039,1146,5
2696,1068,2233,1
2697,2975,1058,3
2698,1627,279,5
2699,979,2741,4
2700,3316,737,4
2701,5756,745,4
2702,37,2384,4
2703,549,3503,4
2704,52,1406,4
2705,1357,1594,3
2706,4408,33,5
2707,3357,157,3
2708,5521,1743,5
2709,1163,1126,4
2710,1740,228,4
2711,3564,2621,2
2712,4772,2558,4
2713,3723,2214,4
2714,437,1336,4
2715,4509,2102,5
2716,5880,2469,5
2717,1394,1017,5
2718,4347,1024,3
2719,708,3258,5
2720,677,578,5
2721,1725,1687,1
2722,1886,593,4
2723,1957,21,4
2724,3011,2644,2
2725,3657,2670,1
2726,1263,2558,2
2727,4795,1962,3
2728,3158,3341,4
2729,3223,2405,4
2730,2287,1960,2
2731,5622,3368,3
2732,5670,144,5
2733,4224,292,4
2734,956,1131,5
2735,5516,3388,3
2736,5276,503,3
2737,5419,2748,1
